cfbd_game_id,week,kickoff_utc,away_team,home_team,book,snapshot_type,spread_home,total,ml_home,ml_away,n_observations,first_captured_at,last_captured_at
401862707,2,2026-09-12T23:00:00.000Z,Tulsa,Sam Houston,Bovada,CURRENT,13.5,51.5,425.0,-600.0,2,20260907T201130Z,20260911T133017Z
401862707,2,2026-09-12T23:00:00.000Z,Tulsa,Sam Houston,Bovada,OPEN,13.5,52.0,,,6,20260907T201130Z,20260923T233913Z
401862707,2,2026-09-12T23:00:00.000Z,Tulsa,Sam Houston,DraftKings,CLOSE_PROXY,12.5,51.5,380.0,-500.0,4,20260919T191803Z,20260923T233913Z
401862707,2,2026-09-12T23:00:00.000Z,Tulsa,Sam Houston,DraftKings,CURRENT,13.5,51.5,400.0,-535.0,3,20260906T121248Z,20260911T133017Z
401862707,2,2026-09-12T23:00:00.000Z,Tulsa,Sam Houston,DraftKings,OPEN,10.5,53.5,,,8,20260906T121248Z,20260923T233913Z
401862707,2,2026-09-12T23:00:00.000Z,Tulsa,Sam Houston,DraftKings_Alt,CLOSE_PROXY,12.5,51.5,,,4,20260919T191803Z,20260923T233913Z
401864503,2,2026-09-12T23:00:00.000Z,Illinois State,Northern Illinois,Bovada,CLOSE_PROXY,2.5,48.0,175.0,-210.0,4,20260919T191803Z,20260923T233913Z
401864503,2,2026-09-12T23:00:00.000Z,Illinois State,Northern Illinois,Bovada,OPEN,5.0,48.0,,,4,20260919T191803Z,20260923T233913Z
401864503,2,2026-09-12T23:00:00.000Z,Illinois State,Northern Illinois,DraftKings,CLOSE_PROXY,2.5,47.5,124.0,-148.0,4,20260919T191803Z,20260923T233913Z
401864503,2,2026-09-12T23:00:00.000Z,Illinois State,Northern Illinois,DraftKings,CURRENT,4.5,48.5,145.0,-175.0,1,20260911T133017Z,20260911T133017Z
401864503,2,2026-09-12T23:00:00.000Z,Illinois State,Northern Illinois,DraftKings,OPEN,4.5,48.5,,,5,20260911T133017Z,20260923T233913Z
401864503,2,2026-09-12T23:00:00.000Z,Illinois State,Northern Illinois,DraftKings_Alt,CLOSE_PROXY,2.5,47.5,,,4,20260919T191803Z,20260923T233913Z
401864575,2,2026-09-12T23:00:00.000Z,South Alabama,Tulane,Bovada,CLOSE_PROXY,-9.5,47.5,-420.0,315.0,4,20260919T191803Z,20260923T233913Z
401864575,2,2026-09-12T23:00:00.000Z,South Alabama,Tulane,Bovada,CURRENT,-10.0,49.5,-420.0,315.0,2,20260907T201130Z,20260911T133017Z
401864575,2,2026-09-12T23:00:00.000Z,South Alabama,Tulane,Bovada,OPEN,-10.0,50.5,,,6,20260907T201130Z,20260923T233913Z
401864575,2,2026-09-12T23:00:00.000Z,South Alabama,Tulane,DraftKings,CLOSE_PROXY,-9.5,48.5,-360.0,285.0,4,20260919T191803Z,20260923T233913Z
401864575,2,2026-09-12T23:00:00.000Z,South Alabama,Tulane,DraftKings,CURRENT,-9.5,49.5,-395.0,310.0,2,20260906T121248Z,20260911T133017Z
401864575,2,2026-09-12T23:00:00.000Z,South Alabama,Tulane,DraftKings,OPEN,-10.0,55.5,,,8,20260906T121248Z,20260923T233913Z
401864575,2,2026-09-12T23:00:00.000Z,South Alabama,Tulane,DraftKings_Alt,CLOSE_PROXY,-9.5,48.5,,,4,20260919T191803Z,20260923T233913Z
401868241,2,2026-09-12T23:00:00.000Z,West Georgia,Arkansas State,Bovada,CLOSE_PROXY,-31.5,56.5,,,4,20260919T191803Z,20260923T233913Z
401868241,2,2026-09-12T23:00:00.000Z,West Georgia,Arkansas State,Bovada,OPEN,-31.5,56.5,,,4,20260919T191803Z,20260923T233913Z
401868241,2,2026-09-12T23:00:00.000Z,West Georgia,Arkansas State,DraftKings,CLOSE_PROXY,-31.5,56.5,-10000.0,3000.0,4,20260919T191803Z,20260923T233913Z
401868241,2,2026-09-12T23:00:00.000Z,West Georgia,Arkansas State,DraftKings,OPEN,-31.5,56.5,,,4,20260919T191803Z,20260923T233913Z
401868241,2,2026-09-12T23:00:00.000Z,West Georgia,Arkansas State,DraftKings_Alt,CLOSE_PROXY,-31.5,56.5,,,4,20260919T191803Z,20260923T233913Z
401869955,2,2026-09-12T23:00:00.000Z,Georgia State,Kennesaw State,Bovada,CLOSE_PROXY,-7.5,55.5,-360.0,280.0,4,20260919T191803Z,20260923T233913Z
401869955,2,2026-09-12T23:00:00.000Z,Georgia State,Kennesaw State,Bovada,CURRENT,-8.0,54.5,-360.0,280.0,2,20260907T201130Z,20260911T133017Z
401869955,2,2026-09-12T23:00:00.000Z,Georgia State,Kennesaw State,Bovada,OPEN,-9.0,51.0,,,6,20260907T201130Z,20260923T233913Z
401869955,2,2026-09-12T23:00:00.000Z,Georgia State,Kennesaw State,DraftKings,CLOSE_PROXY,-7.0,55.5,-298.0,240.0,4,20260919T191803Z,20260923T233913Z
401869955,2,2026-09-12T23:00:00.000Z,Georgia State,Kennesaw State,DraftKings,CURRENT,-7.5,54.5,-305.0,245.0,2,20260907T015055Z,20260911T133017Z
401869955,2,2026-09-12T23:00:00.000Z,Georgia State,Kennesaw State,DraftKings,OPEN,-9.5,50.5,,,7,20260907T015055Z,20260923T233913Z
401869955,2,2026-09-12T23:00:00.000Z,Georgia State,Kennesaw State,DraftKings_Alt,CLOSE_PROXY,-7.5,55.5,,,4,20260919T191803Z,20260923T233913Z
401871045,2,2026-09-12T23:00:00.000Z,Middle Tennessee,Marshall,Bovada,CLOSE_PROXY,-13.0,55.5,-750.0,500.0,4,20260919T191803Z,20260923T233913Z
401871045,2,2026-09-12T23:00:00.000Z,Middle Tennessee,Marshall,Bovada,CURRENT,-13.5,57.0,-750.0,500.0,2,20260907T201130Z,20260911T133017Z
401871045,2,2026-09-12T23:00:00.000Z,Middle Tennessee,Marshall,Bovada,OPEN,-14.0,57.5,,,6,20260907T201130Z,20260923T233913Z
401871045,2,2026-09-12T23:00:00.000Z,Middle Tennessee,Marshall,DraftKings,CLOSE_PROXY,-12.5,55.5,-535.0,400.0,4,20260919T191803Z,20260923T233913Z
401871045,2,2026-09-12T23:00:00.000Z,Middle Tennessee,Marshall,DraftKings,CURRENT,-13.5,56.5,-550.0,410.0,2,20260906T121248Z,20260911T133017Z
401871045,2,2026-09-12T23:00:00.000Z,Middle Tennessee,Marshall,DraftKings,OPEN,-17.5,57.5,,,8,20260906T121248Z,20260923T233913Z
401871045,2,2026-09-12T23:00:00.000Z,Middle Tennessee,Marshall,DraftKings_Alt,CLOSE_PROXY,-11.5,56.5,,,4,20260919T191803Z,20260923T233913Z
401871046,2,2026-09-12T23:00:00.000Z,Lindenwood,Missouri State,Bovada,CLOSE_PROXY,-17.0,53.0,-850.0,550.0,4,20260919T191803Z,20260923T233913Z
401871046,2,2026-09-12T23:00:00.000Z,Lindenwood,Missouri State,Bovada,OPEN,-17.0,52.5,,,4,20260919T191803Z,20260923T233913Z
401871046,2,2026-09-12T23:00:00.000Z,Lindenwood,Missouri State,DraftKings,CLOSE_PROXY,-16.5,53.5,-850.0,575.0,4,20260919T191803Z,20260923T233913Z
401871046,2,2026-09-12T23:00:00.000Z,Lindenwood,Missouri State,DraftKings,CURRENT,-19.5,52.5,-1650.0,950.0,1,20260911T133017Z,20260911T133017Z
401871046,2,2026-09-12T23:00:00.000Z,Lindenwood,Missouri State,DraftKings,OPEN,-19.5,52.5,,,5,20260911T133017Z,20260923T233913Z
401871046,2,2026-09-12T23:00:00.000Z,Lindenwood,Missouri State,DraftKings_Alt,CLOSE_PROXY,-16.5,53.5,,,4,20260919T191803Z,20260923T233913Z
401858443,2,2026-09-12T23:15:00.000Z,San Diego State,UCLA,Bovada,CLOSE_PROXY,-13.5,53.5,-490.0,355.0,4,20260919T191803Z,20260923T233913Z
401858443,2,2026-09-12T23:15:00.000Z,San Diego State,UCLA,Bovada,CURRENT,-12.5,55.0,-490.0,355.0,2,20260907T201130Z,20260911T133017Z
401858443,2,2026-09-12T23:15:00.000Z,San Diego State,UCLA,Bovada,OPEN,-11.5,53.0,,,6,20260907T201130Z,20260923T233913Z
401858443,2,2026-09-12T23:15:00.000Z,San Diego State,UCLA,DraftKings,CLOSE_PROXY,-13.5,53.5,-535.0,400.0,4,20260919T191803Z,20260923T233913Z
401858443,2,2026-09-12T23:15:00.000Z,San Diego State,UCLA,DraftKings,CURRENT,-12.5,55.5,-500.0,380.0,2,20260906T121248Z,20260911T133017Z
401858443,2,2026-09-12T23:15:00.000Z,San Diego State,UCLA,DraftKings,OPEN,-8.5,,,,8,20260906T121248Z,20260923T233913Z
401858443,2,2026-09-12T23:15:00.000Z,San Diego State,UCLA,DraftKings_Alt,CLOSE_PROXY,-13.5,53.5,,,4,20260919T191803Z,20260923T233913Z
401858447,2,2026-09-12T23:15:00.000Z,Western Illinois,Wisconsin,Bovada,CLOSE_PROXY,-43.0,53.0,,,4,20260919T191803Z,20260923T233913Z
401858447,2,2026-09-12T23:15:00.000Z,Western Illinois,Wisconsin,Bovada,OPEN,-40.0,49.5,,,4,20260919T191803Z,20260923T233913Z
401858447,2,2026-09-12T23:15:00.000Z,Western Illinois,Wisconsin,DraftKings,CLOSE_PROXY,-43.5,52.5,,,4,20260919T191803Z,20260923T233913Z
401858447,2,2026-09-12T23:15:00.000Z,Western Illinois,Wisconsin,DraftKings,CURRENT,-38.5,48.5,,,1,20260911T133017Z,20260911T133017Z
401858447,2,2026-09-12T23:15:00.000Z,Western Illinois,Wisconsin,DraftKings,OPEN,-38.5,48.5,,,5,20260911T133017Z,20260923T233913Z
401858447,2,2026-09-12T23:15:00.000Z,Western Illinois,Wisconsin,DraftKings_Alt,CLOSE_PROXY,-43.5,53.5,,,4,20260919T191803Z,20260923T233913Z
401856682,2,2026-09-12T23:30:00.000Z,Ohio State,Texas,Bovada,CLOSE_PROXY,-2.0,51.0,-110.0,-110.0,4,20260919T191803Z,20260923T233913Z
401856682,2,2026-09-12T23:30:00.000Z,Ohio State,Texas,Bovada,CURRENT,-2.0,49.5,-110.0,-110.0,3,20260906T121248Z,20260911T133017Z
401856682,2,2026-09-12T23:30:00.000Z,Ohio State,Texas,Bovada,OPEN,-2.5,47.5,,,8,20260906T121248Z,20260923T233913Z
401856682,2,2026-09-12T23:30:00.000Z,Ohio State,Texas,DraftKings,CLOSE_PROXY,-2.5,50.5,-142.0,120.0,4,20260919T191803Z,20260923T233913Z
401856682,2,2026-09-12T23:30:00.000Z,Ohio State,Texas,DraftKings,CURRENT,-1.5,49.5,-118.0,-102.0,4,20260906T121248Z,20260911T133017Z
401856682,2,2026-09-12T23:30:00.000Z,Ohio State,Texas,DraftKings,OPEN,-1.5,,,,8,20260906T121248Z,20260923T233913Z
401856682,2,2026-09-12T23:30:00.000Z,Ohio State,Texas,DraftKings_Alt,CLOSE_PROXY,-2.5,50.5,,,4,20260919T191803Z,20260923T233913Z
401856783,2,2026-09-12T23:30:00.000Z,Texas Tech,Oregon State,Bovada,CLOSE_PROXY,25.5,52.5,1300.0,-5000.0,4,20260919T191803Z,20260923T233913Z
401856783,2,2026-09-12T23:30:00.000Z,Texas Tech,Oregon State,Bovada,CURRENT,26.0,53.5,1300.0,-5000.0,2,20260907T201130Z,20260911T133017Z
401856783,2,2026-09-12T23:30:00.000Z,Texas Tech,Oregon State,Bovada,OPEN,26.5,51.5,,,6,20260907T201130Z,20260923T233913Z
401856783,2,2026-09-12T23:30:00.000Z,Texas Tech,Oregon State,DraftKings,CLOSE_PROXY,25.5,52.5,1400.0,-3200.0,4,20260919T191803Z,20260923T233913Z
401856783,2,2026-09-12T23:30:00.000Z,Texas Tech,Oregon State,DraftKings,CURRENT,26.5,53.5,1400.0,-3200.0,2,20260906T121248Z,20260911T133017Z
401856783,2,2026-09-12T23:30:00.000Z,Texas Tech,Oregon State,DraftKings,OPEN,27.5,49.5,,,8,20260906T121248Z,20260923T233913Z
401856783,2,2026-09-12T23:30:00.000Z,Texas Tech,Oregon State,DraftKings_Alt,CLOSE_PROXY,25.5,52.5,,,4,20260919T191803Z,20260923T233913Z
401856788,2,2026-09-12T23:30:00.000Z,Iowa State,Iowa,Bovada,CLOSE_PROXY,-14.0,42.5,-650.0,450.0,4,20260919T191803Z,20260923T233913Z
401856788,2,2026-09-12T23:30:00.000Z,Iowa State,Iowa,Bovada,CURRENT,-14.0,41.0,-650.0,450.0,2,20260907T201130Z,20260911T133017Z
401856788,2,2026-09-12T23:30:00.000Z,Iowa State,Iowa,Bovada,OPEN,-14.0,41.0,,,6,20260907T201130Z,20260923T233913Z
401856788,2,2026-09-12T23:30:00.000Z,Iowa State,Iowa,DraftKings,CLOSE_PROXY,-14.0,42.5,-625.0,455.0,4,20260919T191803Z,20260923T233913Z
401856788,2,2026-09-12T23:30:00.000Z,Iowa State,Iowa,DraftKings,CURRENT,-14.0,41.5,-575.0,425.0,4,20260906T121248Z,20260911T133017Z
401856788,2,2026-09-12T23:30:00.000Z,Iowa State,Iowa,DraftKings,OPEN,-11.5,41.5,,,8,20260906T121248Z,20260923T233913Z
401856788,2,2026-09-12T23:30:00.000Z,Iowa State,Iowa,DraftKings_Alt,CLOSE_PROXY,-14.0,42.5,,,4,20260919T191803Z,20260923T233913Z
401858219,2,2026-09-12T23:30:00.000Z,Georgia Southern,Clemson,Bovada,CLOSE_PROXY,-19.5,54.5,-1800.0,850.0,4,20260919T191803Z,20260923T233913Z
401858219,2,2026-09-12T23:30:00.000Z,Georgia Southern,Clemson,Bovada,CURRENT,-20.0,55.0,-1800.0,850.0,2,20260907T201130Z,20260911T133017Z
401858219,2,2026-09-12T23:30:00.000Z,Georgia Southern,Clemson,Bovada,OPEN,-21.0,55.5,,,6,20260907T201130Z,20260923T233913Z
401858219,2,2026-09-12T23:30:00.000Z,Georgia Southern,Clemson,DraftKings,CLOSE_PROXY,-19.5,54.5,-1350.0,800.0,4,20260919T191803Z,20260923T233913Z
401858219,2,2026-09-12T23:30:00.000Z,Georgia Southern,Clemson,DraftKings,CURRENT,-19.5,55.5,-1350.0,800.0,3,20260906T121248Z,20260911T133017Z
401858219,2,2026-09-12T23:30:00.000Z,Georgia Southern,Clemson,DraftKings,OPEN,-26.5,57.5,,,8,20260906T121248Z,20260923T233913Z
401858219,2,2026-09-12T23:30:00.000Z,Georgia Southern,Clemson,DraftKings_Alt,CLOSE_PROXY,-20.5,54.5,,,4,20260919T191803Z,20260923T233913Z
401862703,2,2026-09-12T23:30:00.000Z,Navy,Florida Atlantic,Bovada,CLOSE_PROXY,4.5,59.5,185.0,-225.0,4,20260919T191803Z,20260923T233913Z
401862703,2,2026-09-12T23:30:00.000Z,Navy,Florida Atlantic,Bovada,CURRENT,5.0,59.0,185.0,-225.0,2,20260907T201130Z,20260911T133017Z
401862703,2,2026-09-12T23:30:00.000Z,Navy,Florida Atlantic,Bovada,OPEN,5.5,59.0,,,6,20260907T201130Z,20260923T233913Z
401862703,2,2026-09-12T23:30:00.000Z,Navy,Florida Atlantic,DraftKings,CLOSE_PROXY,4.0,59.5,164.0,-198.0,4,20260919T191803Z,20260923T233913Z
401862703,2,2026-09-12T23:30:00.000Z,Navy,Florida Atlantic,DraftKings,CURRENT,4.5,59.5,170.0,-205.0,2,20260907T015055Z,20260911T133017Z
401862703,2,2026-09-12T23:30:00.000Z,Navy,Florida Atlantic,DraftKings,OPEN,6.5,57.5,,,7,20260907T015055Z,20260923T233913Z
401862703,2,2026-09-12T23:30:00.000Z,Navy,Florida Atlantic,DraftKings_Alt,CLOSE_PROXY,4.5,59.5,,,4,20260919T191803Z,20260923T233913Z
401867796,2,2026-09-12T23:30:00.000Z,Louisiana Tech,LSU,Bovada,CLOSE_PROXY,-35.0,55.0,,,4,20260919T191803Z,20260923T233913Z
401867796,2,2026-09-12T23:30:00.000Z,Louisiana Tech,LSU,Bovada,CURRENT,-35.0,56.0,,,2,20260907T201130Z,20260911T133017Z
401867796,2,2026-09-12T23:30:00.000Z,Louisiana Tech,LSU,Bovada,OPEN,-33.5,55.5,,,6,20260907T201130Z,20260923T233913Z
401867796,2,2026-09-12T23:30:00.000Z,Louisiana Tech,LSU,DraftKings,CLOSE_PROXY,-34.5,55.5,-20000.0,3500.0,4,20260919T191803Z,20260923T233913Z
401867796,2,2026-09-12T23:30:00.000Z,Louisiana Tech,LSU,DraftKings,CURRENT,-35.5,55.5,-50000.0,4000.0,3,20260907T015055Z,20260911T133017Z
401867796,2,2026-09-12T23:30:00.000Z,Louisiana Tech,LSU,DraftKings,OPEN,-31.5,55.5,,,7,20260907T015055Z,20260923T233913Z
401867796,2,2026-09-12T23:30:00.000Z,Louisiana Tech,LSU,DraftKings_Alt,CLOSE_PROXY,-34.5,54.5,,,4,20260919T191803Z,20260923T233913Z
401868008,2,2026-09-12T23:30:00.000Z,Fordham,Coastal Carolina,Bovada,CLOSE_PROXY,-37.5,54.5,,,4,20260919T191803Z,20260923T233913Z
401868008,2,2026-09-12T23:30:00.000Z,Fordham,Coastal Carolina,Bovada,OPEN,-34.5,53.0,,,4,20260919T191803Z,20260923T233913Z
401868008,2,2026-09-12T23:30:00.000Z,Fordham,Coastal Carolina,DraftKings,CLOSE_PROXY,-36.5,54.5,-100000.0,5000.0,4,20260919T191803Z,20260923T233913Z
401868008,2,2026-09-12T23:30:00.000Z,Fordham,Coastal Carolina,DraftKings,CURRENT,-34.5,52.5,-9000.0,2500.0,1,20260911T133017Z,20260911T133017Z
401868008,2,2026-09-12T23:30:00.000Z,Fordham,Coastal Carolina,DraftKings,OPEN,-31.5,52.5,,,5,20260911T133017Z,20260923T233913Z
401868008,2,2026-09-12T23:30:00.000Z,Fordham,Coastal Carolina,DraftKings_Alt,CLOSE_PROXY,-36.5,54.5,,,4,20260919T191803Z,20260923T233913Z
401856671,2,2026-09-12T23:45:00.000Z,Southern Miss,Auburn,Bovada,CLOSE_PROXY,-33.0,57.0,,,4,20260919T191803Z,20260923T233913Z
401856671,2,2026-09-12T23:45:00.000Z,Southern Miss,Auburn,Bovada,CURRENT,-33.0,56.5,,,1,20260907T201130Z,20260911T133017Z
401856671,2,2026-09-12T23:45:00.000Z,Southern Miss,Auburn,Bovada,OPEN,-30.0,53.0,,,6,20260907T201130Z,20260923T233913Z
401856671,2,2026-09-12T23:45:00.000Z,Southern Miss,Auburn,DraftKings,CLOSE_PROXY,-32.5,56.5,-10000.0,3000.0,4,20260919T191803Z,20260923T233913Z
401856671,2,2026-09-12T23:45:00.000Z,Southern Miss,Auburn,DraftKings,CURRENT,-32.5,56.5,-8000.0,2200.0,2,20260907T015055Z,20260911T133017Z
401856671,2,2026-09-12T23:45:00.000Z,Southern Miss,Auburn,DraftKings,OPEN,-29.5,52.5,,,7,20260907T015055Z,20260923T233913Z
401856671,2,2026-09-12T23:45:00.000Z,Southern Miss,Auburn,DraftKings_Alt,CLOSE_PROXY,-32.5,56.5,,,4,20260919T191803Z,20260923T233913Z
401856676,2,2026-09-12T23:45:00.000Z,Charlotte,Ole Miss,Bovada,CLOSE_PROXY,-44.5,59.5,,,4,20260919T191803Z,20260923T233913Z
401856676,2,2026-09-12T23:45:00.000Z,Charlotte,Ole Miss,Bovada,CURRENT,-45.5,60.5,,,1,20260911T133017Z,20260911T133017Z
401856676,2,2026-09-12T23:45:00.000Z,Charlotte,Ole Miss,Bovada,OPEN,-47.5,61.5,,,5,20260911T133017Z,20260923T233913Z
401856676,2,2026-09-12T23:45:00.000Z,Charlotte,Ole Miss,DraftKings,CLOSE_PROXY,-44.5,59.5,,,4,20260919T191803Z,20260923T233913Z
401856676,2,2026-09-12T23:45:00.000Z,Charlotte,Ole Miss,DraftKings,CURRENT,-45.5,60.5,,,2,20260907T015055Z,20260911T133017Z
401856676,2,2026-09-12T23:45:00.000Z,Charlotte,Ole Miss,DraftKings,OPEN,-46.5,61.5,,,7,20260907T015055Z,20260923T233913Z
401856676,2,2026-09-12T23:45:00.000Z,Charlotte,Ole Miss,DraftKings_Alt,CLOSE_PROXY,-44.5,59.5,,,4,20260919T191803Z,20260923T233913Z
401856789,2,2026-09-13T00:00:00.000Z,Grambling,TCU,Bovada,CLOSE_PROXY,-44.5,56.5,,,4,20260919T191803Z,20260923T233913Z
401856789,2,2026-09-13T00:00:00.000Z,Grambling,TCU,Bovada,OPEN,-44.0,54.5,,,4,20260919T191803Z,20260923T233913Z
401856789,2,2026-09-13T00:00:00.000Z,Grambling,TCU,DraftKings,CLOSE_PROXY,-44.5,56.5,,,4,20260919T191803Z,20260923T233913Z
401856789,2,2026-09-13T00:00:00.000Z,Grambling,TCU,DraftKings,CURRENT,-43.5,54.5,,,1,20260911T133017Z,20260911T133017Z
401856789,2,2026-09-13T00:00:00.000Z,Grambling,TCU,DraftKings,OPEN,-43.5,53.5,,,5,20260911T133017Z,20260923T233913Z
401856789,2,2026-09-13T00:00:00.000Z,Grambling,TCU,DraftKings_Alt,CLOSE_PROXY,-44.5,56.5,,,4,20260919T191803Z,20260923T233913Z
401856784,2,2026-09-13T00:08:00.000Z,Prairie View A&M,Baylor,Bovada,CLOSE_PROXY,-37.5,55.5,,,4,20260919T191803Z,20260923T233913Z
401856784,2,2026-09-13T00:08:00.000Z,Prairie View A&M,Baylor,Bovada,OPEN,-37.5,55.5,,,4,20260919T191803Z,20260923T233913Z
401856784,2,2026-09-13T00:08:00.000Z,Prairie View A&M,Baylor,DraftKings,CLOSE_PROXY,-37.5,55.5,,,4,20260919T191803Z,20260923T233913Z
401856784,2,2026-09-13T00:08:00.000Z,Prairie View A&M,Baylor,DraftKings,CURRENT,-39.5,56.5,,,1,20260911T133017Z,20260911T133017Z
401856784,2,2026-09-13T00:08:00.000Z,Prairie View A&M,Baylor,DraftKings,OPEN,-37.5,56.5,,,5,20260911T133017Z,20260923T233913Z
401856784,2,2026-09-13T00:08:00.000Z,Prairie View A&M,Baylor,DraftKings_Alt,CLOSE_PROXY,-37.5,55.5,,,4,20260919T191803Z,20260923T233913Z
401864504,2,2026-09-13T01:00:00.000Z,Cal Poly,San José State,Bovada,CLOSE_PROXY,-21.5,58.5,-1500.0,775.0,4,20260919T191803Z,20260923T233913Z
401864504,2,2026-09-13T01:00:00.000Z,Cal Poly,San José State,Bovada,OPEN,-20.5,56.5,,,4,20260919T191803Z,20260923T233913Z
401864504,2,2026-09-13T01:00:00.000Z,Cal Poly,San José State,DraftKings,CLOSE_PROXY,-21.5,58.5,-1800.0,1000.0,4,20260919T191803Z,20260923T233913Z
401864504,2,2026-09-13T01:00:00.000Z,Cal Poly,San José State,DraftKings,CURRENT,-20.5,56.5,-2100.0,1100.0,1,20260911T133017Z,20260911T133017Z
401864504,2,2026-09-13T01:00:00.000Z,Cal Poly,San José State,DraftKings,OPEN,-20.5,56.5,,,5,20260911T133017Z,20260923T233913Z
401864504,2,2026-09-13T01:00:00.000Z,Cal Poly,San José State,DraftKings_Alt,CLOSE_PROXY,-21.5,58.5,,,4,20260919T191803Z,20260923T233913Z
401864505,2,2026-09-13T01:00:00.000Z,Texas Southern,UTEP,Bovada,CLOSE_PROXY,-27.0,53.5,-4000.0,1200.0,4,20260919T191803Z,20260923T233913Z
401864505,2,2026-09-13T01:00:00.000Z,Texas Southern,UTEP,Bovada,OPEN,-25.5,53.0,,,4,20260919T191803Z,20260923T233913Z
401864505,2,2026-09-13T01:00:00.000Z,Texas Southern,UTEP,DraftKings,CLOSE_PROXY,-27.5,53.5,-4500.0,1700.0,4,20260919T191803Z,20260923T233913Z
401864505,2,2026-09-13T01:00:00.000Z,Texas Southern,UTEP,DraftKings,CURRENT,-25.5,52.5,-6500.0,2000.0,1,20260911T133017Z,20260911T133017Z
401864505,2,2026-09-13T01:00:00.000Z,Texas Southern,UTEP,DraftKings,OPEN,-25.5,52.5,,,5,20260911T133017Z,20260923T233913Z
401864505,2,2026-09-13T01:00:00.000Z,Texas Southern,UTEP,DraftKings_Alt,CLOSE_PROXY,-27.5,53.5,,,4,20260919T191803Z,20260923T233913Z
401864502,2,2026-09-13T02:00:00.000Z,North Dakota State,Air Force,Bovada,CLOSE_PROXY,2.0,48.5,140.0,-165.0,4,20260919T191803Z,20260923T233913Z
401864502,2,2026-09-13T02:00:00.000Z,North Dakota State,Air Force,Bovada,CURRENT,2.5,47.0,140.0,-165.0,2,20260907T201130Z,20260911T133017Z
401864502,2,2026-09-13T02:00:00.000Z,North Dakota State,Air Force,Bovada,OPEN,3.5,47.5,,,6,20260907T201130Z,20260923T233913Z
401864502,2,2026-09-13T02:00:00.000Z,North Dakota State,Air Force,DraftKings,CLOSE_PROXY,1.5,47.5,105.0,-125.0,4,20260919T191803Z,20260923T233913Z
401864502,2,2026-09-13T02:00:00.000Z,North Dakota State,Air Force,DraftKings,CURRENT,1.5,47.5,105.0,-125.0,3,20260907T015055Z,20260911T133017Z
401864502,2,2026-09-13T02:00:00.000Z,North Dakota State,Air Force,DraftKings,OPEN,6.5,49.5,,,7,20260907T015055Z,20260923T233913Z
401864502,2,2026-09-13T02:00:00.000Z,North Dakota State,Air Force,DraftKings_Alt,CLOSE_PROXY,1.5,48.5,,,4,20260919T191803Z,20260923T233913Z
401856670,2,2026-09-13T02:15:00.000Z,Arkansas,Utah,Bovada,CLOSE_PROXY,-12.5,55.5,-525.0,375.0,4,20260919T191803Z,20260923T233913Z
401856670,2,2026-09-13T02:15:00.000Z,Arkansas,Utah,Bovada,CURRENT,-12.5,55.0,-525.0,375.0,2,20260907T201130Z,20260911T133017Z
401856670,2,2026-09-13T02:15:00.000Z,Arkansas,Utah,Bovada,OPEN,-13.0,57.0,,,6,20260907T201130Z,20260923T233913Z
401856670,2,2026-09-13T02:15:00.000Z,Arkansas,Utah,DraftKings,CLOSE_PROXY,-12.5,55.5,-500.0,380.0,4,20260919T191803Z,20260923T233913Z
401856670,2,2026-09-13T02:15:00.000Z,Arkansas,Utah,DraftKings,CURRENT,-13.5,55.5,-520.0,390.0,2,20260906T121248Z,20260911T133017Z
401856670,2,2026-09-13T02:15:00.000Z,Arkansas,Utah,DraftKings,OPEN,-9.5,54.5,,,8,20260906T121248Z,20260923T233913Z
401856670,2,2026-09-13T02:15:00.000Z,Arkansas,Utah,DraftKings_Alt,CLOSE_PROXY,-13.5,55.5,,,4,20260919T191803Z,20260923T233913Z
401860883,2,2026-09-13T02:30:00.000Z,Sacramento State,Fresno State,Bovada,CLOSE_PROXY,-18.5,43.5,-1100.0,650.0,4,20260919T191803Z,20260923T233913Z
401860883,2,2026-09-13T02:30:00.000Z,Sacramento State,Fresno State,Bovada,CURRENT,-17.5,45.0,-1100.0,650.0,2,20260907T201130Z,20260911T133017Z
401860883,2,2026-09-13T02:30:00.000Z,Sacramento State,Fresno State,Bovada,OPEN,-18.0,46.0,,,6,20260907T201130Z,20260923T233913Z
401860883,2,2026-09-13T02:30:00.000Z,Sacramento State,Fresno State,DraftKings,CLOSE_PROXY,-17.5,44.5,-900.0,600.0,4,20260919T191803Z,20260923T233913Z
401860883,2,2026-09-13T02:30:00.000Z,Sacramento State,Fresno State,DraftKings,CURRENT,-18.5,45.5,-950.0,625.0,3,20260907T015055Z,20260911T133017Z
401860883,2,2026-09-13T02:30:00.000Z,Sacramento State,Fresno State,DraftKings,OPEN,-18.5,48.5,,,7,20260907T015055Z,20260923T233913Z
401860883,2,2026-09-13T02:30:00.000Z,Sacramento State,Fresno State,DraftKings_Alt,CLOSE_PROXY,-17.5,43.5,,,4,20260919T191803Z,20260923T233913Z
401864500,2,2026-09-13T02:30:00.000Z,Montana State,Nevada,Bovada,CLOSE_PROXY,5.5,51.5,155.0,-180.0,4,20260919T191803Z,20260923T233913Z
401864500,2,2026-09-13T02:30:00.000Z,Montana State,Nevada,Bovada,OPEN,3.5,49.5,,,4,20260919T191803Z,20260923T233913Z
